track_id	track_name
108956436	官场现形记
108960381	Inside the Lines
109000460	L.I.F.E.
109364695	Alone
109494518	放下所有放不下你
123947911	有一点动心
124001939	周杰伦昆凌甜蜜过圣诞 情侣外套秀恩爱
125392579	下辈子也要找到你 (颖儿)
125596242	超级飞侠
125751170	这一拜 (Live)
200343999	Make my day
200369741	傻瓜爱我
200390805	101号公路
200550211	梅心两依依
200669700	我最亲爱的 (Live)
200911313	Sleeping In
200913639	Go Off
200953219	Tattoo on My Face
200981920	Good Life
201013131	我相信 (Live)
201714674	把酒倒满
201819049	我不能忘记你
202345910	When You're In Love
202387361	爱我所爱 (Live)
202791735	闪光的回忆
202828281	油尽灯枯
202876419	与爱共舞
202984984	老大 (Live)
203191518	成都
203785496	见坏就收
204468740	醉美靖州 (二胡版)
204573249	新时代
207678783	美人鱼Live
208513586	青城雪
211295900	万人迷
212050246	大河向东流
212051529	回娘家
212608880	骑自行车的人
212666012	天涯我独行
212903253	未来
213197318	对的人
213332679	不再
213376608	Wanna  Say
213718297	你还是从前的你吗 (DJ版)
213725362	热情的沙漠
213727385	我是谁
213831084	清明上河图
213879352	西海情歌
213902413	哑巴
213999271	千年一梦
214004143	待字闺中
214063552	我们后会无期
214063559	陈小姐的话
214094325	什么天长地久 (伴奏)
214360478	寻
214916318	"Here We Go (Hey Boy	 Hey Girl)"
216501621	黄金甲 + 将军 + 千年之恋 (Live)
217387073	我的
217401187	幸福预告
217446904	一曲相思
217498284	醒着 (Live)
218659640	天亮以前说再见
220665057	我们 (Live)
224727140	让我留在你身边 (Live)
225939906	来不及说爱你
226573394	远走高飞 (Live)
226573692	蜉蝣 (Live)
227424890	你在老去
227855560	最好的你
227876411	怕入戏太深
227979844	Hello (Live)
228005170	别哭我最爱的人
228006383	阿果吉曲
228050052	这片草原
228494172	天佑良人不佑我
32	call me maybe
63	Five Hundred Miles
287	一叶知心
294	Destiny
317	时间煮雨 (Live)
485	大唐境内
517	阿婆说
524	逝年
561	本色
582	Hotel California
675	Below
809	噼里啪啦
826	心率（Like a dream）
857	高山流水
866	Cabi Song
1022	病变 (Remix)
1063	来不及
1101	菩提偈
7090	爱	很简单
7688	怎样
8769	你的背包
90419	一天到晚游泳的鱼
96319	旅行
97747	双截棍
99765	谢谢你让我这么爱你
101449	Andy
125129	月亮之上
149769	Para Para 樱之花
158433	恋爱了
166976	披着羊皮的狼
169244	孤独的牧羊人
250557	斗牛
435133	U-Go-Girl
454771	风风雨雨来时路
458900	Lost In Life
462182	没有如果
468416	Love To Be Loved By You
475408	奢香夫人
627928	千里之外 (电台版)
662841	你爱我像谁
738389	老地方的雨
749146	粉红色的回忆
1259553	多得你
1319248	真的爱你
1429044	凡人歌
1462319	When You're Gone(Nissan Live Sets on Yahoo! Music) (Live)
1478494	上上签
1504067	火力全开
1542868	但愿人长久
1885681	单身情歌 (DJ版-阿远)
1890505	错过的情人
2119058	The Hardest Part
2244104	This Love (这份爱)
2682026	托妻献子 (节目)
3569791	别碰我的人
3581826	画情
4723772	我最喜欢你
4752091	兰若词
4775802	为情所伤
4780494	小时候 (Live)
4794954	慢摇 a8 极品串烧
4794966	经典慢摇舞曲
4829596	鸿雁
4840833	Yesterday Once More
4845125	遥远的她 (粤语)
4893755	你的生日
4894772	情人
4906842	爱情的故事
4907945	坏孩子的天空
5027087	怎么说我不爱你Live
5034486	Crazy Kids
5104517	爱很美
5166863	逆战
5243095	我和我的祖国 (Live)
5408217	夜空中最亮的星
5438727	回家吃饭
5540501	Wrecking Ball
6407639	殇雪
7119444	你知道我在等你吗
7391762	永远
100483197	旅行中忘记
101811739	一言难尽
101817602	凌晨三点
101824233	【豫剧】朝阳沟
101831736	启明星
102053436	和你去旅行
102204539	青花
102349482	默
102387601	濫觴 (起源)
102410514	冬天里的一把火
102436266	房间
102449059	呼伦贝尔大草原
102449064	传说
102679605	Immortals (End Credit Version)
102819152	Dream
104682415	紫陌丰田
104772455	走着走着就散了
105016303	伤心太平洋
105089685	老妹你真美
105461661	红色高跟鞋 (Live)
105578271	陪你一起变老
105594038	Me and My Guitar
105828883	绝世武神
106672306	到不了
107354139	父亲写的散文诗时光版
107740886	你是我的眼
107953949	爱你流过多少泪
108216886	森之术影
108658942	酒国英雄
108716189	阿爸原谅我
108756292	油尽灯枯
109141344	Don’t Explain
109397890	浪费 (Live)
109578198	Fresh Off The Grill
121570448	怀念青春
123861750	花摇篮
123862157	中英文私人定制给你留念包房专用串烧 DJ Te (2016年4月收录)
124050815	cctv 幸福童年
124698147	《纳米核心》主题曲Glimmer完整版 — 带字幕
125307085	韩湘子化斋 (原版伴奏)
125314943	国旗国旗多美丽 (原版伴奏)
125550073	华阴老腔一声喊 (2016金鹰电影艺术节开幕式文艺晚会)
200259557	覅搞呀
200589266	逼婚
200589407	Return
200621134	大王叫我来巡山 (Live)
200792750	歌在飞情在追
200862404	回到
201243342	狮子座
202045928	喜欢你
202428770	遇见相似的灵魂
202712996	2U
202726984	Bonk (Original Mix)
202738656	超重低音
202802117	小公主
202832108	微信爱 (伴奏)
202905982	老王死了 (口白)
202980239	海浪 (Live)
203251860	不会再有以后
203618833	不能怕
203662923	记昨日书
203801800	&quot;When You Are Old&quot;-当你老了	头发白了 | 最美英文诗篇 NO.12 (节目)
203831303	Just Like This (Original Mix)
203837047	Loving U
206959353	失忆
207282010	寺院惊魂 (节目)
208404353	最后一次分手
208443805	好久不见 (Live)
209213590	渡
212047460	繁华之处
212067698	我可以抱你吗 (DJ1明版)
212617431	一曲赵雷一支烟 - DJ刘鑫 (节目)
212665820	老歌
212668614	Home
212674042	红玫瑰 (Live)
212683063	稳稳的幸福 + 翅膀 (Live)
212698246	未成说
212735913	I Like Me Better (Miro Remix)
212737698	流着泪说再见
213131080	有点甜 (Live)
213471351	Perfect for Me
213855977	赌
213873767	戳心！那英献唱
213893640	爱不得 恨不得 舍不得
213911002	只为美好
213916912	在你爱的牵挂里
214052173	空白
214093236	往后余生
215605417	温柔
217167366	等他
217686501	美女
218224536	耳朵
218241780	FLY (加强版)
218381852	我的将军啊 (新版)
222773072	向前冲
223445276	没那么糟
225044720	遥远的你
225712634	给给 (Live)
225712812	为了明天（DJ何鹏版）
226573445	刀剑如梦 (Live)
226573468	来自天堂的魔鬼 (Live)
226989120	倒数 (Live)
227081465	如果你爱上了別人
227999081	传人
228005614	Pull Me Up
228052243	爷们要战斗
0	把悲伤留给自己
29	Lean On
179	Lines
296	SENTIMENTAL (Live At 作战吧偶像)
320	一起老去
349	沙发
433	Switch Up
473	孤独和小屋（demo）
506	Alone
580	爱
638	キミとボク (你与我)
645	雪の華 (雪之花)
656	硬骨头
696	破晓时分
718	万花谷
784	Fade To Black
793	Highlight
794	嘻嘻哈哈
825	太倔强
831	雨巷
875	Beautiful Liar
884	쿠데타 (流行革命) (Coup D`etat)
934	尘灰
944	旅途
1031	桜川
1061	如风过境
1102	光辉岁月
5110	就是爱你
6860	缠绵游戏 + 飞女正传 (Live)
7360	登到旧爱人
7392	给你们
7401	长头发
8148	太阳底下
95199	曾经的你
99053	恋爱达人
110003	洗衣歌
155943	往事随风
164255	楚歌
254722	花心 (Live)
317705	California
413153	Breathless
415824	Love Song
449673	我愿
463727	曾经是我最爱的人
478807	天竺少女
622433	歌唱祖国
649069	没那么简单
652604	纤夫的爱
658627	金包银
670684	完美的一天 (Live)
705449	Ce Frumoasa E Iubirea
710577	DJ Got Us Fallin' In Love
712278	Summer of Mine
752494	"Love the Way You Lie	 Pt. II"
1039312	Belle
1198804	明明知道相思苦
1231336	宝贝对不起
1232156	不装饰你的梦
1236511	标准情人
1469189	微信
1518726	电话情缘
1563969	等你等了那么久 (对唱版)
2464107	I'm The One
2802178	向快乐出发
2820447	Let's Get It On
3437878	等你一万年
3585104	我想你了
4758321	【粤剧】浪子回头 (原始录音版)
4776844	哭笑不得
4825875	偏偏喜欢你
4865710	今天的我
4888727	江河水
4971233	Everybody
5009257	化蝶
5012592	I Do
5061183	原来你什么都不要 (Live)
5335264	许多年以后
5445223	你给我听好
5517053	泡沫
6589057	传奇
7019722	色
7029829	错误的停留
7154609	我爱茶餐厅
7177122	爱的路上只有你和我 (Live)
7207764	兄弟为你
7210095	Musica (Radio Edit)
7217002	美丽的情歌
7262366	Radio
7407780	Scarborough Fair / Canticle
7407853	舞女
8211139	大白鲨
100486997	少年英雄
100641065	吉姆餐厅
100893820	雨天
101101628	一百万个可能
101145738	一个人生活
101795341	又失眠了
101808308	Pardon Mon Amour
102053172	悟空 (Live)
102179160	我的朋友圈
102644948	내맘이 그래요 (只属于我的你)
102661427	Can't Feel My Face
102792758	其实你不懂我的心 (Live)
102798194	Killin' Time
102962926	鸡鸡鸡鸡舞曲
103363583	做你的爱人
103772472	我们结婚吧
104309734	召南 摽有梅
104915879	放过自己
104926993	时光倒回
105038682	Hollah
105172438	有点甜
105648771	Me Too
106158933	人生是一次热血的流浪
106670448	NO.9 (Live)
106707604	画
107199460	不分手的恋爱
107954005	老婆 老婆
108406901	我爱你中国 (Live)
108654017	Starboy (Explicit)
109295897	哈鹿哈鹿哈鹿
109579738	小兔子乖乖
121691349	河北梆子 辕
123860463	it a dream (越南鼓)
123957443	女儿的洋娃娃
124157335	曹家将160
124161781	高潮 如果你爱上别人请别告诉我
124167723	鸿雁
124683356	女人你们听好了
126692892	38度6 (中文车载DJ串烧)
126692907	写给黄淮 (Live)
126693002	醉仙美
200255722	光年之外
200283109	嘿嘿嘿
200372149	迪斯科地狱 (DJ版)
200545514	爱拼才会赢
200606586	时间的错
200809042	光年之外
200983961	野花
201088013	墨痕
201289271	这个世界怎么了
201818118	Attention
201832902	成都 (原声版)
202411636	我一定会爱上你
202448323	铁齿的人
203455688	我要吃肉肉
203513278	好汉歌 (Live)
203775362	老婆
204252756	退
205004626	后羿
212046553	女儿国
212105335	上学歌
212409828	爱的故事上集 (Live)
212623834	叙述
212841080	等来的却是回忆
212846371	梦里花 (Live)
212858655	大哥别杀我
212970186	寂寞太迟
213192309	独孤天下
213229780	ハートシグナル (Heart Signal) (大柴康介＆勢多川正広ver.)
213634469	夕阳下山时
213743959	东方之珠 (Live)
213835135	第三人称
213979284	抖音神曲2018 (DJ版)
214063280	让我做你的眼睛
214132136	采茶
214285271	下半场
216327330	可以爱你吗
216502135	纸短情长
216503396	我们都一样 (Live)
217872526	探·清水河 (清晰版)
224610704	李白 (Live)
224624048	天籁之爱
224928243	说爱你
225392819	起风了 (原版)
225443278	不惧离别 (DJ版)
225690817	午夜DJ 2019
225712976	说谎的人
226509787	学猫叫 (Live)
226852439	你要的全拿走 (Live)
226852446	Hello (Live)
73	Intro: The Dawn
121	说不出口
171	Secrets
233	I Swear
245	Purple Passion (3D环绕)
250	白昼之夜
256	TEMPTATION
280	渔光曲
384	Faded
418	Highway To Hell《钢铁侠2》电影插曲_《超级大坏蛋》电影插曲_《死神来了2》电影插曲
513	Gossip Girls
614	COME BABY
686	想你
724	催人入眠的大自然音响：小溪流水  森林与小鸟  雨中鸟鸣  雨过天晴......
770	Don't Close Your Eyes (LP版)
865	上楼
893	I'm An Albatraoz
910	Boyfriend
919	画
959	"Forever And Ever	 Amen"
971	斑马	斑马
99328	过河
99388	今天
115404	你给我站住 (铃声)
116675	伤心太平洋 (铃声)
131896	大傻瓜
180390	放开
181347	死了都要爱
393300	爱江山更爱美人
450646	公路之歌
457924	Like A Bullet
477346	大悲咒 (DJ版)
499238	绝世绝招
578789	爱的礼赞
646282	被情伤过的女人
650506	完美世界 (主题版)
671483	Prayin'
680055	写不完的温柔
694652	明年今日 (Live)
716671	男儿当自强
908849	晚霞
921111	爱情这杯酒谁喝都得醉
961177	I Need Love
996763	Hangover
1114913	遗失的心跳
1169675	倩女幽魂 (粤语)
1174807	火辣辣的情歌
1313993	好久不见
1438974	相思风雨中
1537333	月满西楼
1564664	Let Me Love You
1663361	我在那一角落患过伤风
1916641	爱情恰恰
1952271	Mack Daddy
2456601	抹去泪水
2464838	贤良
2800793	杀破狼
2811310	长路漫漫伴你闯
2895929	A Better Day
2975673	搞笑
3535930	步步高
3587176	笔记 (Live)
4718850	弯弯的月亮 (Live)
4735434	为了遇见你
4829974	新年快乐
4830019	红尘情歌
4830178	兄弟
4830303	我终于失去了你 (Live)
4866163	相聚
4892977	飘雪
4924184	舞女
4993418	卓玛
5199848	温柔
5216003	Let It Go (随它吧)
5226085	当你老了 (新编版)
5663246	喝醉以后才明白
7040312	You Are
7046511	欢喜就好
7244275	无能为力
8130788	Romance De Amor
9082005	活着
100483195	情歌两三首
101126166	祝福
101563493	罪恶感
101798259	难得孤寂
101805136	我在人民广场吃炸鸡
102174544	상남자 (男子汉) (Live|Korean Ver.)
102191338	越来越不懂
102296985	有何不可
102297825	穷孩子
102327369	西海情歌
102414793	Lone Ranger
102928951	野子 (Live)
103173957	拜你所赐
104236476	有个爱你的人不容易
104690200	再见只是陌生人
104781116	Pain Redefined
104787694	For him.
104798876	Hold On (Radio Edit)
104884417	九儿
104938585	突然好想你 (Live)
104973990	锦衣卫
105053627	牵丝戏
105160658	Hello
105460886	不说再见
105893057	天王盖地虎
105917827	See You Again
106054215	Dreamin'
106407313	我是你的影子
106528357	爷们
107158283	红色高跟鞋 (Live)
107403797	紅蓮
107438038	呓语
107641641	Boom Clap
107674608	歌在飞
108043941	The Spook
108756031	童话镇
108990496	为你我受冷风吹
109006891	情哥哥
109037129	鸟叔手机铃声 (DJ版)
109326345	深水炸弹 (DJ版)
109684033	阁楼上的猫
124770988	我是咖啡
125120188	中英文激情土豪专用神曲串烧 (DJ阿超)
125357684	诗朗诵背景音乐
201571593	'16 Spring Freestyle
201600992	一切只为了你
201622919	惯性取暖
201908572	Something Just Like This
202657187	心疼尕妹
202824356	另类
202825932	On The Top
203099272	酒徒
203453896	光明
203462572	回忆总想哭
203619172	天黑 (Live)
203702981	父亲写的散文诗 (Live)
204364439	愿你
204575062	80000 (DJ版)
204672203	寂寞才说爱 (DJ版)
206701639	吃定你
207678695	天生CP
208432908	妹子
210866471	This
210980865	只只
211891682	Tokyo Bon 東京盆踊り2020
212656017	想你
212740980	研山图
212847133	体面
212970193	可不可以
212970667	全世界失眠 (Live)
213259907	Frontier (Extended Mix)
213701399	终于爱情
213748017	Babe
213870537	半生缘（我们在这里相遇）
213924187	这个熊猫叫阿宝
213939247	绿洲
213985035	兄弟再干一杯
214015370	海草舞 (DJ版)
214043839	今夜的我好寂寞
214078108	魔鬼中的天使 (Live)
214258675	超级飞侠爱冒险
215235594	卡路里 (DJ版)
215831335	认真如初
216382709	今天
216979303	小白兔白又白
217259959	你的前男友
217262260	一百万个可能
217473589	像我这样的人 (Live)
217601187	那年错过的爱情
217774473	难忘的青岛大学路
218799178	我是你
219636677	生而为爱
221135731	摇摆绅士
225042787	天籁之爱 (Live)
226573441	明天 (Live)
226573698	男孩 (Live)
226573733	会呼吸的痛 (Live)
226809586	月牙湾
227979141	九儿 (Live)
227987329	欢喜年 (对唱版)
227994941	沙漠骆驼 (馒头版)
228005693	怪可爱
228056414	牡丹之歌 (Live|Remix)
74	Victory
82	Uptown Funk
85	Hymn For The Weekend [Remix]
87	蓝莲花
125	谁明浪子心
147	伤一次疼一辈子 (DJ 小波)
249	再见...警察
263	WHY DONT YOU PLAY LOUDER
282	彝族舞曲
290	碧水微风媚太湖
368	左耳《左耳》电影主题曲
386	Save My Night
419	Need You Now
437	Esta Noche
469	红花会
519	类似爱情
637	その花びらにくちづけを 純真な花うらない (亲吻那片花瓣 不能占卜这纯真的花)
752	后来
796	Walk On Water (Explicit)
801	"Love the Way You Lie	 Pt. II"
1002	命中注定
1032	倩女幽魂
1104	菩提偈
13413	说爱你
100378	隐形的翅膀
103544	猫咪森林
125137	我和草原有个约定
131686	他不适合你
167614	爱得太迟
179935	寂寞的恋人啊 (Live)
189927	Moon River
227273	我很好
241628	久别的人
390799	还有我
393982	座右铭
437325	相信自己
443853	万物生 (国语)
559395	烦恼歌
639614	量身订做
665308	见习爱神
671228	一剪梅
676139	美丽的草原我的家
855819	Fall In Love
1148636	Blue
1206274	艳阳天
1304864	When I Look At You
1334018	再见北极雪
1797187	Before You Break My Heart
1861054	别哭了宝贝 (DJ版)
1900726	心会跟爱一起走
2416122	贺新年
2481266	那面墙
2697100	情深深雨濛濛
4721371	不要延续这段情
4797789	日不落 (DJ Tommy Remix)
4798134	偏爱 (DJ版)
4830999	肩上蝶
4868932	东方之珠
4884947	我好想你
4887049	Yesterday
4923760	小小的太阳
4933701	电台情歌
4948450	从头再来
4960337	也许明天 (Live)
4971530	又见山里红
5002692	斑马	斑马
5011924	左边
5027810	爱情面前谁怕谁
5042767	榷你个头壳
5099063	漂洋过海来看你
5104518	爱的就是你
5113872	捉泥鳅 (DJ版)
5117845	This
5176495	喜欢你Live
5525694	宝贝宝贝
7008513	绒花
7094168	青春修炼手册
7112755	风度
7163143	我和草原有个约定 (伴奏)
7168680	牧羊曲
7256722	在一起
8138398	Call Of The Ambulance
9081189	Glow
100534608	香水之旅
101122348	让往事飞
101815311	陪我去流浪
102069682	老街
102176312	One Time
102200648	Call You Tonight
102348825	你想干什么
102381675	Never Be Alone
102383516	情网
102442690	说爱我
102697370	让我一次爱个够
103002367	白色恋人
103562723	报告班长
103967405	喜欢你 (藏语)
104111312	淮南牛肉汤
104244290	喜剧之王
105228897	骗自己 (Live)
105388642	醉赤壁
105487195	痴情玫瑰花
105578380	回忆 (Live)
105754635	雨刷的纸片
105776700	暴风一族
105907932	梦醒时分
105915125	对你爱不完
106253204	啷个哩个啷
106613238	多喜欢你
106666930	Sugar Free (슈가프리) (Live)
106708850	知心爱人
106712940	第3季 第14期：午夜将至 (节目)
107665001	最炫全明星
107738949	证人
107761715	月半小夜曲 (Live)
107911912	桃花三月红
108034546	兄弟 (Live)
108368202	五星红旗
108412534	大家一起嗨起来
108883931	都是兄弟 (DJ版)
108919944	你的眼神
108920877	千年等一回 (主题曲笛子版)
109122270	你一定要幸福
109258399	Chemistry
109422199	下定决心忘记你 (DJ版)
120156718	那些你很冒险的梦
125120164	外文舞曲苏荷酒吧多元素电音串烧 DJ阿超
125217768	一夜风雨一段情
125231533	中文慢版流行磁性串烧歌曲 DJ波仔
125330185	报母恩 (河南坠子版)
125591855	加快版中文我不配做你男朋友 DJ波仔 (2014年8月收录)
125876683	樱花草
200149530	惊雷
200195752	No Limit (Extended Mix)
200287341	想家了
200883520	谢谢你爱我
201215875	一壶老酒
201623702	GQ (Explicit)
201974489	我害怕
202045927	成都
202387363	我们的小世界 (Live)
202416442	一半
202537091	From Me To You (Reloved Version)
202658270	我们不一样
202715671	浓情淡如你
202789806	Fall
203371001	千军万马
203659038	清白之年 (Live)
203811630	中国有吴亦凡
203835721	带你去旅行
204179173	超越梦想 (Live)
204259129	独行侠
206640939	遥不可及
210063956	无论在哪里都会想着你
212869322	从此以后一个人
212874232	别管我要存在感
212896560	再度重相逢 (Live)
213074218	当做没爱过
213074691	Redemption (Clean)
213196781	追梦人 (Live)
213382090	来年相聚
213465893	离人愁
213744083	刀剑如梦 (Live)
213869101	侧脸 (Demo)
214002070	我是台山人（向世界出发）
214032824	青梅竹马
214153608	我选择成全
214181860	同道殊途 (授权剧情版)
215191229	No Day Off (Live)
215270776	左手
215488192	光阴似箭 (DJ何鹏版)
215847844	光年之外 (Live)
216069969	丑八怪 (Live)
216974786	左手指月
217530628	逆流成河 (完整版)
217599949	目不转睛 (Live)
218244574	学猫叫 (钢琴版)
218831590	故长安
221841188	风满楼
224550936	早安和你
225040720	我走过夜夜夜的黑
226573763	雪落下的声音 (Live)
226574002	未来
227526219	寂寞才说爱 (抖音版)
227822414	你看城南花已开
228515692	我奋斗 我幸福
228550990	红日 (Live)
17	童话镇
44	Hotline Bling
46	Bang Bang
71	It's My Life
123	让我心动的人
197	The Unforgiven
201	Hangar 18
271	flowers
281	战台风
439	Springtime
497	大鱼
545	过火 (Live)
554	苏荷酒吧慢摇 (伴奏)
571	光阴的故事 (Live)
589	Trouble
598	Sexy and I Know It
625	BUMBUMOK
683	夕阳无限好
742	天若有情
761	平凡之路
768	时间都去哪儿了
837	和你一样
864	锦上添花
935	奇妙能力歌
958	Shout To The Lord (LP版)
969	红尘
973	傲寒
1067	战无不胜
1082	Papillon (Live)
1097	如歌
5132	找我
11856	如果云知道
14201	雪中莲
95638	光辉岁月 (国语)
96293	我比从前更寂寞
97256	第一天
102408	离歌
104219	一块红布
123727	Dead Romance Part II
135754	七情六欲
141467	男欢女爱
146288	谁动了我的琴弦
149015	草原之歌
157549	爱的就是你
172094	曾经的你 (Live)
213079	美丽的神话
254437	如果·爱
412076	我爱的人
415838	你 (吉他甜蜜版)
457069	海角七号
497438	不让我的眼泪陪我过夜
547151	楼下那个女人
614462	舍不得
638292	江城子
638983	苦咖啡
718480	黑色毛衣
837610	江山无限
874843	不要在我寂寞的时候说爱我
1030306	爱你的方式
1035079	爱的血泪史
1104825	两个人的世界一个人睡
1292012	Beethoven Virus (贝多芬病毒)
1405632	别亦难
1405818	让生命等候
1414326	声音
1425629	可惜我是水瓶座
1431046	月半小夜曲
1434493	유혹 (诱惑)
1438902	那么爱你为什么
1529462	心如刀割
1755345	太阳最红	毛主席最亲
1821688	香吉士
1889266	后来 (Live)
2441047	我们一起离开吧
2551681	不谈爱情
2632636	爱拼才会赢
2798753	天路
3539917	山路十八弯
3588749	农夫渔夫
4756095	小黄
4759506	我的未来不是梦
4830648	倒带
4837299	卡萨布兰卡 (女声英文版)
4893783	麻花辫子
4907900	黑暗中漫舞
4962658	山丘
5014257	Butterflies
5018140	一不小心
5105685	暧昧
5205977	捉泥鳅
5206346	爸爸妈妈听我说
5206781	我不甘心
6387291	那一天
7060361	上海滩 (Live)
7086810	大中国
7165756	曼丽
7168586	喜欢你
7177404	Call You Tonight
7178175	雁南飞
7263168	I'm Gonna Getcha Good! (Red Album Version)
7265624	美酒加咖啡
7318726	牧羊曲
7413070	小情歌
7416139	龙卷风
8160373	One Last Time
8446015	제발 (千万) (Live)
9156123	Rebound
101529193	我只想唱歌
101790422	很任性
101799338	就在一起
101803753	鸭梨大 (Live)
101832218	Don't Break My Heart
102174488	当你老了
102197504	讲真的
102834772	温柔乡
103153669	Hotel California (老鹰乐队：加州旅馆)
103690489	忘记拥抱
104116720	心锁
104143890	Vagrant
104902776	长大了
104942240	大王叫我来巡山
105046225	Peppa Pig (Opening Theme)
105167152	亲爱的我不能没有你
105524612	大笨蛋
105651277	爷爷的情书
105670895	Settle
105677114	勇气
106430114	彻彻底底忘记你
106484267	Into You
107192076	不该 (with aMEI)
107586420	Re-arrange
107595776	Dollar Bill
107762070	小半
107906676	恋上一个人
108161456	珍珠传奇
108174967	你的冷漠越来越浓
108436244	I'll Be Waiting
108511107	如果爱你注定是我受的罪
108652487	最远的你是我最近的爱
108959120	我是否也在你心中
109005730	亲爱的老婆
109021540	心里的那个人
109323836	渴望
109501554	尽头
109874890	幸福的事
122041279	沙漠骆驼
124046240	二人转正戏 杨二舍化缘 蔡维利 郭小杰
125231527	女声3D环绕立体磁性发烧大碟
125249152	爱上负心的人 (DJ版)
125768606	油尽灯枯
125886136	秦淮景 + 探清水河 (Live)
126692631	生僻字（女声版）
200197720	今夜你会不会来 (Live)
200711823	你走进了我心房
200717079	幻想ドライブ (幻想DRIVE)
200738238	成都 (女声版)
200975797	Babygirl
201465742	美国总统大选奥巴马与罗姆尼并驾齐驱
201931876	一诺千年
201950411	永远有多远 (Live)
202071424	爱恨痴狂
202412167	过火 (Live)
202972570	有没有人曾告诉你 (Live)
202979335	Don't Put It On Me
203504622	欧皇
203617049	口是心非
203650915	二零三 (Live)
203738074	谁的情人劫
204174111	Jesus Christ
204490267	阍者
207586234	365天
208920761	静下来
211255169	最远的你是我最近的爱 (Live)
211929481	Leavin'
212041920	C哩C哩
212054170	不变的情缘
212067724	海浪 (DJ PW版)
212078266	战神榜 (快手排行榜)
212675629	Change
212698867	你是哪里人
212853975	樱花树下的约定 (伴奏)
212971740	我要你
213038269	清明上河图 (吉他弹唱demo)
213374392	雨蝶 (Live)
213448189	诈骗
213666864	彼此的光荣
213682129	男人背后
213719813	数字歌
213755422	恐怖動画
214080351	我就是这种女孩
215137382	大中国
215231132	1376
215847717	喜欢你
216070097	野花 (Live)
217170074	安卓
217261861	爱就爱吧
217620255	天黑黑 (Live)
218277339	归去来兮
218724325	EMANG Aku Syantik
218799159	当 (Live)
219038362	跟着感觉走 (Live)
219752710	浪子回头
220674359	流浪 (DJ版)
223475518	纸短情长 (Live)
224727145	无地自容 (Live)
225920126	迷恋（新年版）
226413236	静悄悄 (DJ版)
226573450	朋友 (Live)
226573720	我们的生活充满阳光 (Live)
227869896	西游记第一回 (节目)
27	Faded
28	Starboy
189	一万次悲伤
210	Oceans
253	LUBOV
267	ここにいるよ
388	大壮 - 我们不一样 (DJ版)
414	I Love You Porgy
459	青春（Cover 冷碗碗）
462	夢と葉桜 (梦与叶樱)
484	情深义重
493	Love Song
504	I'm an Albatraoz
606	冰河时代
653	破滅の純情 (破灭的纯情)
685	沧海一声笑
710	乱世长安.笙歌妙舞
714	华清宫
749	笑红尘
762	后会无期
808	1937
885	Rainism
906	Horizon
940	旁观者
963	Good People
980	Faraway
985	風化する教室
1017	복숭아티 (桃子茶)
27584	我的所在我的人
28642	太傻
99247	最初的梦想
103772	相信自己
157758	忘了你忘了我
170747	也许不易
180854	SexyBack
263226	地球大追踪
320346	Disco Inferno
402608	如果你也听说
408211	我爱你你却爱着他
441134	画心
460847	Emely
463731	相思的债
469395	Fly Me To The Moon
555556	Dragula
618108	光明
618110	空空如也
641524	我怀念的
651805	在那遥远的地方
658516	眼里眉间
703658	最幸福的人
739120	Flower Dance
752595	大花轿
798038	All Rise
804997	因为爱情
837603	精忠报国
864265	火辣辣的情歌
872302	情蛊
998761	Soldier
1054896	秋风落叶
1089678	爱江山更爱美人
1213409	懂你
1247711	春夏秋冬
1261649	让一切随风
1341333	我爱圣罗兰
1375510	定局
1702396	九九艳阳天
1764163	被伤过的心还能爱谁
1926942	Skyfall
2210406	Time To Say Goodbye (Con Te Partiro) (Solo Version)
2463808	秋殇别恋
3580709	朋友别哭
3596006	Jar Of Love
4679564	洗菜心
4743171	季节
4793643	Annabelle
4799778	昨日帝王篇 (战歌版)
4801319	命中注定
4822857	你最珍贵
4830459	谢谢你的爱1999
4871558	套马杆
4907829	岁月如歌
4923958	瘦下来
4935170	伤痕
4993656	十一年
4994059	为你我受冷风吹
5063374	黑暗骑士
5072206	杀猪刀
5094518	微不足道
5100003	加德满都的风铃
5125634	甜蜜进行时
5156446	想着你亲爱的
5454211	Satellites
5525718	丢手绢
5526061	老师 老师
7029542	痴心绝对
7063431	身骑白马
7253519	我会永远记得
7264839	连借口都没有
7421383	白头吟
8142682	我的快乐就是想你
9072513	Unity
9073541	没时间
9106063	一袖云
101801862	Burn Out
101817086	Hotel California (Live)
102180230	一对对鸳鸯水上漂
102193376	空白格
102193444	谁伴我闯荡
102295896	I'm Yours
102295959	当你老了
102350727	车站 (Live)
102367892	Summertime Sadness (Basic Tape Remix)
102415346	她说
102418386	离别草原
102656540	ホタルノヒカリ (萤之光)
102699606	韩毒 (口白)
102864995	排山倒海
102865993	곰팡이 (霉)
102943450	一路上有你
103031924	我应该
104043358	医院
104238337	Freak
104682372	回梦游仙
104862561	多幸运
104865101	无名歌
104947234	社会摇之潮牌电子
105008552	岳云
105163752	爱笑的眼睛
105388013	扬州
105505892	满座
105576206	大地 (粤语)
105587356	去哪里
105671625	天籁之音 (EDM)
105712924	生活不止眼前的苟且
105719760	浪费 (Live)
106268194	桃花泪
107309897	Victory
107511697	月亮代表我的心
107602291	单身情歌 (Live)
107699567	Get with the Program
107906612	如果我们不曾相遇
